label,text_stripped
1f498,오구 우리 호리님 무슨일이에요ㅠㅜㅠㅠ오늘 많이 힘들었어요으구궁나중에 호리님이랑 같이 살면 되지요부둥부둥오늘 정말 많이 보고싶었어요 호리님 흐규ㅜㅠㅠ우리 호리님 러부러부88 
1f44a,터진 입으로 말 잘한다 야당 맞냐 아무리 싫어도 그렇지 리명박꾸네당이 더좋다고 이제 야당 본색도 다 없어지고 니들 뭐하자는 당인데 
1f62b,타오바오 성공적 근데 고무냄새 쩔어지시장 특가판매 신발박스에서 나는 냄새야 
1f60e,영광이에려 아메바 카톡프사 진출
1f64f,눈빛 하나만으로도 무대를 장악해버리는 종인이 종인이의 춤을 볼때면 천국에 와있는 기분이지 가장 행복한 무대에서 언제나 예쁜것만 봤으면 하는 바램이야 난 종인이 미소만 봐도 행복해지는사람 그니까 종인이 행복한 모습 많이 볼수있도록 곰파당첨시켜주세요 
1f498,낟오 트친소 할래 러러 최애고 이번에 오프 뛰려고 이 갈앗구요 그리고 러러를 사랑하고 앤셔티를 사랑합니다  이번에 팬 이십만명 될텐데 저으 트진구 하나 업쓸까 이리칠 막내랑 동갑이고 고닥교 이상부터 와주새용 
1f618, 후니월드님 9팔넘축하드려요 잠에취해 929팔잡았지만 항상열일해주시고 예쁜사진 올려주시는데 안챙길수 없었습니댯 217년에는 더 행복하시구 일훈길걸으세용 앞으로도 예쁜오빠 함께 오래 앓아주세요 
1f604,헛 세이 자꾸 이러면 언니가 너므 붂흐러워져요 ㅋ키키킼ㅋ키키키킼키킼ㅋ
1f3b6, 중요 사항 
1f634,언니 잘쟈 
1f4aa,감사합니다 낼부터 민호사진 1개씩 올릴게요 
1f495,웅웅 너두 해피뉴이어 
1f634,                        
1f64a,움짤 올리기 시작한게 엊그제 같은데 벌써 1라는 어마어마한 숫자를 항상 부족한 움짤들 봐주시는 모든 분들 정말 감사드립니다ㅠㅠ 사실 요즘 엄청 힘들었는데 움짤에 달아주시는 코멘트 보면서 오히려 제가 힘내고 있어요ㅠㅠ 
1f604, 알티 잡으러 왔습니닷 
1f623,몰폰 아니ㅣ면 그림그리ㅣ는건데 
1f624,헣 매끈 코피줄줄 이삼님 썰들 리틧 해주셔서 고맙심더 흑흑ㅠㅠㅠ제가 조아하는 장호짤 보낼래요 ㅠㅠㅠ 
1f61c,언니잘부탁행 나봄아 
1f633,그그렇겠죠 조용히 기다려야겠다 위로고마워요ㅎㅎㅠ
1f601,오세훈 오비비 라니 
1f615,켄 설정중에 연상이나 어른에게 예쁨 받는다는 설정있는데 가만 생각하면 1학년때 제법 우쭈쭈 받았을거 조금 유쾌해버림 이거나 이표정으로 예쁨받았을것ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1f60d,    161229  가요대축제       8162851432337616
1f3a7,괜한 공허함에 난 겁을 내    
1f602,이 시간쯤이면 이걸 타고 이미 집 근처에 다갔겠지만 현실은 얘는 빠꾸 당하고 나는 공항에서 미아가 됨 오늘 안에는 집에 가고 싶다 217년 1월 1일 다이나믹 끝판왕 
2764,다들 프엑글 보면 그 마음이 얼마나 이쁜지 우리 앞으로도 그렇게함께하자 곁에 있다는게 너무 좋고 행복하다 
1f60a, 멋둥아 안농 좋은아침이야 잠이 오긴 하지만 멋둥아 힘들어도 내가 멋둥이 너를 응원하고 있으니까 힘내 
1f648,확 잡아 날 덮치기 전에 
1f634,잘자 
1f616,몇시간만에 트위터 들어왔더니골디 충격과 실망이야 
1f612,븁븁 
1f612,이불 속 
1f60b,아앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 인증샷까자 올려쥬시다닠ㅋㅋ 너무 친절하셔영 술은 이미 맛보앗으니 이제눈 카즈님이랑ㅃ꺄ㅏ아ㅏ악
1f616,ㅏ악 내일 첫공 문자왔다 
1f624,             잭슨이 진짜 호세야 
1f620, 이걸이용해먹는처벌이먼저인듯 
1f605,에ㅋㅋㅋㅋ 어떡해ㅋㅋ나 내일 그친구 못만나는뎁 
1f624,와이건 아닌듯 
1f633,난 알아    5957
1f622,계옮안하고 계폭하는줄알고 놀람 
1f611,노랑이 압도적인가 
1f44d,안야 쓰레기안야 멋져멋져 직접 오꼬노미야끼두 해머거스게
1f60a,앗 이런ㅎㅎㅎ 과찬이십니다 ㅠㅠㅎㅎ 난초님이야말로 미인이시면서 
1f605,미니이벤트 세번째 문제가 에스크에 올라왔습니다 
1f4aa,오예화이팅이요 오빠 
1f60d,여희님도 행복한 하루 보내세용 
2764, 나는 항상 사랑합니다  오히려 나는 항상 당신을 사랑합니다 
1f496,우리 인용충들 트친소했는데 아무도 안오면어쩌지했는데고마웡         
1f495,이거에요 
1f60c,ㅎㅎ 나중에 파게되면 알려주세요 
1f624,네 유이님 보지가 탐스러우세요달려가서 쑤셔드리고싶을정도로요 
1f60c,영웅은 죽지않아요 
1f629,감긴가 
270b,와지훈 이제야보다니손하트귀여운데잘생겼어 
1f3b6,내일 7시에 안일어나면 나는 둘도없는 머저리 바보 같아 답답해 
1f480,로한이 선물로 준 커플 비니 받고 당혹스러워하는 죠스케랑 놀리면서 신난 로한 보고싶다 죠스케군비니쥬금 이니까 죠스케는 완전 당황하구 앞에서 살살 웃고있는 로한있겠다ㅋㅋㅋㅋ
1f62c,그렇다 기분은 몰두할 만한 대상이 못 된다 근데 누군가의 기분이 나의 행불행에 일상적인 영향력을 행사한다면 그땐 애원하거나 증오하는 상태에 더 잘 부딪히게 되지 않을까  
1f64f,귀여워 
1f60e,잘자 
1f604,아항 ㅋㅋㅋㅋㅋ감사해영 
1f62b,  아암튼 이거 사진으로 찍으니까 대충 갈색으로 보이게 만들순 잇네요 육안으로 보기엔 만순색이지만 휴  
1f60e, 내가 좀 예쁘죠
1f62d,니노 눈감고 집중하는 모습에 심쿵 준이솔로서 하얗게 켜지는거에 심쿵 멤버한명한명 맞춰서 색바뀌는거에 심쿵ㅠ 몇번을 봐도 소오름ㅠ ㅠ 멋있어요 
1f495, 1716 김포공항 출국  오늘도 다정다정한 웁니 편지 꼼꼼하게 다 받아가구ㅠㅠㅠㅠ 코트도 이뻐라  
1f49c,몬이랑 준이랑 
1f64a,헋 맨날 앨범자켓 뜨구 3주정도 후에 미리듣기 뜨던데
1f61e,1715 오늘 하루 어떻게 지냈어요 나는 오늘은 정국오빠팬들과 오사카에서 놀았습니다  나는 지민오빠가 좋아하는 곳을 많이 말했습니다 지민오빠오사카에서 관람 차를 타고 싶어 오늘도 사랑해 
1f44a, 모든 트리식구들 216년 장배우님과 함께 수고 많이 하셨어요 217년에도 모두 건강하시고 복 많이많이 받으세요 트리제이 화이팅 
1f605,상우군 미안해 틀렸어요 그램  그럼
1f60b,집에 왔다 밥먹어야지 
1f62c,나랑 새끼손꾸락 걸어요 절대안돼에 해주기없기애오 아주 못됐어들
1f499,       원래 퀸 즈는 그 어느 때 보다 더 나은 돌아왔다 아름 다운     5
1f601,앜ㅋㅋㅋ 오빠  
1f499, 얌 나 첫콘 겉돌간다 만나 ㅎㅎ
1f601,94 메이드인아트 국카스텐편 여기 1분4초쯤 나오는 멜로디 이게 나중에 미로가 될것같은 기분이 드네요 전 미로가 정말 좋아요 아무도 모르는 허기진 미로는 내 이름을 빼앗곤 
1f605,움짤실패 
1f604,세상에서 제일 사랑스러워 예쁜눈망울 예쁜 애교모찌 예쁜입매 예쁜앙니 사르르 녹아버린당   
1f496,묭시 
1f60d,아우라님 217년 행벅하게 요새 내 핸드폰 짤 지분률이 젤 높으신거 아는지ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이쁜짤 마니 쪄주세옴 
1f605,어멋 입 없는 하드님도 귀여우셔요  
2665,애인만들기 채팅만남 여성전용출장안마  승마클럽     대학생여친만들기    
1f64a,넹  년생 메리슈라고 합니당 친하게 지내용 
270b,팬들아 보고있나 도 인정해주는 애플라임색 제발 헛소리 이제 그난 
1f608,그쳐 누구로 상상하는지는 모르겠지만 잔뜩 얼굴 붉어져서는 머릿속으로 온갖 망상 대폭발하고 
1f62b,이젠 기상시간이 오후 2시가 평균이 되어버렸어 
1f498,태어나 줘서 고마워요 매일 축복 받아도 모자란 그대 제가 그 부분을 채워 줘도 될까요 생일 축하해요 항상   
1f44f,인정 
270c,새해 복 많이 받으세요 
1f60d,오랜만이야 울 명준이 보고싶었어    
1f633,히히 제 힐링타임이죠 큐후훗 포오옥 
1f634,히히히히ㅣ 므앙개야 얼룬 자 그럼 나는 더 놀다가 잘께 내일 떠 놀쟈
1f610, 아 그래 
1f62b,앗 벌크버전 머랭쿠키 사셨군요 예쁘긴하더라구요 전 오전에 갔었는데도 솔드아웃이 많았어요 근데 대부분 마카롱이랑 머랭쿠키 위주긴 하더라구요 
1f602,생일인데 하루 그냥 집에서 미역국 먹고 쉬면 안되나요 쮸발 
1f64f,새로운 날 굿모닝 내남자어제 즐거운 시간 보내 셨나요네가 좋은 시간을 보냈 으면 좋겠다 너의 삶을 즐기고 항상 행복한 시간을 보내라 사랑해요 내남자 조심하세요 
1f60e,쉬이이이이이이이이이익아니거든내가다때리구다니거든쉬이이이이이이이이익맞아 주는건 짜다 한 정이다 ㅡ 
1f605, 이렇게 하는게 맞나요 
1f601, 꽤 되네요 제가 막 감동스럽습니다 
1f623,진심 넘 귀엽습니다 흑흑 푸딩ㅠㅠㅠ 뭔가 통통 튀면서도 상큼한 느낌입니다ㅠㅠㅠㅠㅠㅠ 그리고 뜸금없지만 제 메리도 자랑합니다 
1f648,히힝 잘 부탁드려요 귤나잇 
2728,헉 ㅠㅠㅠ 이렇게 긴 멘션이 다 예쁜 말로 가득 차있다니  그림 예쁘게 봐주셔서 너무 감사합니다 ㅠㅠㅜㅜㅠㅜㅠ 마음 넘 따뜻해졌어요 너무 늦게 답멘했지만 좋은 꿈 꾸셨으면 좋겠어요 멘션 주셔서 감사해요  
1f602,우아 간만에 절망적인 조언이네요 맘고생 굉장히 심하셨겠어요ㅠㅠ사실 그 생각도 했어서서면으로 접근해보다가 거절하신다면 한동안은 그냥 지낼까 싶기도 하더라구요 참 묘하죠이게 무슨 잘못도아니고 
1f604,크으 역시 24번 크으으 제네님 24번 감사합니다 
1f61e,죄송하지만 저는 한국어를 잘 하지 못해요 
1f608, 와 나 어제 타자 이상하게 쳤다고 혜진이가 오빠한테 멘션하라고 막 그랬어 저거 일부러 나 창피주려고 그런 거 맞지 진짜 너무한ㄴ다ㅠㅠ
1f3b6,   쏘아       2
1f629,민혁 나를 너무 아프게 하고 웃게 한 사람 8155164977285857281
1f60f,217년 시작도 휘인이랑 
1f645,남자 이모지가 없어서 같이 쓴건가 
1f44d,울오빠들 진짜 최고 그런 오빠들 꽃길만 
1f610,초멘나사이 솔직히 자기네들 팬수 딸리니깐 득표수 차이 당연한거 아닌감 
1f62d,하뒷모습마저 이렇게 멋있어아니 귀여워아니 멋있으면서도 귀여워 원본출처  1
2764,ㅈ ㅣ금은 그럼 늦엇군뇨흐리릿 오늘 푹 줌시구 작업 힘내시기이 
1f60f,  축하합니다 노래  기대하고 있었던 이상으로 훌륭했습니다 딸이 부드러운 오빠 느꼈다라고했습니다 추가 공연보고 싶습니다 
1f648,헐 너무 아까워 내가 후기 생생하게 들고올게 
1f3b6,나온 잊지 말아줘 나온나루 나온나루 해피나온해피 
1f494, 오빠 건강하세요 아프지말고 
1f480,  카톡 5577 폰배팅아바타카지노 폰배팅라이브카지노 
1f495,진짜 부럽당 재현이 많이 만나러주세요 저도 오늘 엠카운트다운 볼께요 
2665,나 쓰담쓰담해줘 으히잇 
1f611,116  님 꼭 열일하기야 레스트 걸면 운다 축하 고마워욘 알랍 
2665,밤기 1443783 역삼풀사롱 풀싸롱 1443783            
1f64f,우리 세후니 하고싶은 거 다 하고 행복하기만 하세요 
1f64f,태국 
1f645,사인 하시다가뫄뫄씨 놀랐죠 이러셔서 네 했더니 돌아오는 대답 어쩐지 느낌이 그냥 느낌이 아니였고 올라왔어요 하는 이야기에 연락받았다고 제가 누구한테 연락받아욬ㅋㅋㅋㅋ 제발 놀렄ㅋㅋㅋ 그래요 
1f496,승철시 
1f60d,몇년동안 내 최애곡  
1f61c,그 사이에 또 늘어써 ㅋㅋㅋㅋㅋㅋㅋ
1f499, 안녕하세요 4 케녕덕후 켄띵이가 선팔하고가요 
1f4aa,헉 드뎌 잘 다녀와요 화이팅 
1f60c,밥 해주려나 
1f49c,죠아 환영임 
1f614,저두 최애부터 설정했다가 망해써요 빨리 내일이 와서 설정하구시픈 저거 몬가 없음이라 뜨는거 넘 짜증나서 
1f614,못알아보지나마 
1f52b,그리고 오늘은 마피카라를위한 개를링건을 만드러따 
1f495,옝에에이이 월급 
1f634,잘 자요 
1f622,정국이 오빠 보고싶어요 감기 조심하세용 
1f609, 로뿌니임 생일생일 풍선풍선 희희 생일 짱짱 축하드려요 하루의 시작을 알차게 하루의 끝을 행복하게 보내실 수 있었음 좋겠어요 오늘이 늘 로뿌님께는 화창한 날이 되길 바라면서 축하드려요오 
1f62d,아아니이ㅠㅠㅠ 알수없는이유로 자꾸댓글이짤리네요 이렇게된이상 멘션으로 분명히 오이카와 이와쨩이 했던 말 들었을것같은데 다시듣고싶어서 못들은척한거같아요ㅠㅠㅠ 근데이와쨩부끄러워서 다시한번은말못하고 오이카와잘때 다시말해
1f44a,꺄 이찌니코찌니석찌니오빠 너무 꾜미해 오빠들두 새해 복 많이많이많이 받아용 217년에두 화이팅 아미들이랑 이뿐 사랑해용 날씨 추우니깡 감기 안걸리게 옷 따뜻히 입구아무리 바빠도 밥 꼭 든든히 챙겨먹어용 
1f60b,아 깜짝 놀랐서 내일 본적없는 폭주기관차 보게되는줄 2부 3부 4부 조은데 
1f60c,저런 부드러운 컬러 너무 잘 어울리는 거 같아요 목도리도 센스 있게 하심 
2728,집에 도착했어용 여기 날씨가 나무 더우지 않는데 난 땀이 너무 났어 아이구  나무 더워 비행기로 여러 56
1f603,아 시팔 님아 언제는 니계정박고 멘션하니까 무례하대매 존나 무례하시네요 
1f44f,적절한 영상 선정입니다 
1f609,마자여ㅜㅜㅜ 막 뭐라구 멘션 보내고 싶은데 친한척 하는 것 같을까봐 맨날 알티하고 마음만 찍었는데 그래도 역시 용기내서 멘션 보내는 게 더 좋은 거 같아여 한 마디 더 하먼 더 친해지는 거 같구 
1f44f,외면 난 셜록을 봐야하니 언니가 써주면 되겟다박수 
1f623,아잏 부끄럽자나요 그래두 린하님 너무 게임에만 빠져사시면 안돼요 
1f60d,저도 허쉬 좋아해요ㅠㅠㅠ 허쉬는 개인적으로 마일드가 최고라고 생각합니다 
1f44d, 좋아요 
1f60a,안 잤어머슦 오늘 학교갔다오면 드디어 잘 수 있다 마뀨 새인장 귀엽지 왜 자다깨다해써 꿈자리가 사나웠나
1f611,흥 됫어 너 이뻐 난 그렇게 생각할꺼야 
1f44c, 해도 돼 하고 물어보고 싶은 마코토예요
1f495, 311216     바쁘디 바쁜 연말이 끝나고 새해가 밝았습니다 216년 큰 사랑과 응원에 감사했습니다 217년은 더 잘 부탁드립니다 217년 목표 우리랑 아미랑 더 행복하기 
2665,역삼매직미러 역대최고 매직미러초이스  256 939 태희상무 찾아주세요            43
1f3a7,레드벨벳 웬디슬기  너만 보여 오늘 밤 12시 음원 공개 스트리밍  개별곡 다운로드 잊지 말아주세요  
1f60a,  진한 영역표시아님 화우잘자써 
2764,언제나 사랑해요 언제나 행복하세요 
1f60b,꺄아ㅋㄱㅋ ㄱㅋ 감사합니다 
1f440,헏 넹 조아요 저 낼 알바가기 전까지는 시간 괜차나요 한 다섯시 오십분까지 제가 트이터를 잘 안 볼수도 익ㅆ는데 혹시 갠찮다면 그냥 번호를 드려도 될까요 싫으시면 그냥 꺼지라고 하셔도 됨미다 ㅋㅋㅋㅋㅋ
1f499,마감2일전 
1f629,북한도 아니고 말이죠 이거 정말 이상한 거 맞죠 
1f495,오늘 아침은 비 조용한 아침 오늘도 아주 좋아하는 목소리를 들으면서 시작오늘도 1일 열심히 하자 과 오늘도 당신을 생각하고 시간을 보내서당신과 같이 당신의 오늘은 어떤 색이 될까 오늘도 당신이 무사하게 지낼 수 있기를 
1f64f,멘션 늦어서 죄송해요 그리고 고마워요  님 한테도 좋은일만 있고 행복한 217년에 되길 
1f440,헉 개굴님 콧수해주시는곤가요 
1f49c,전정국  비티에스 
1f44f, 데뷔 6일을 축하해요 앞으로도 응원할께요화이팅   
1f60c,나 옷샀어 후드티도 사고 맨투맨도 사고 졸티도 샀오 월급이 이렇게 조옿구나 
1f440,코리님 혹시 
1f648,아빠져둔다 
1f634, 건우탕 오늘은 갈 못 해서 미안해 정말 수고했어 보고싶었어 천천히 자고 잘자 
1f610,혹시 한국성우나 더빙판을까시거나 앞으로 까실계획있는 분들은 블언블을 추천드립니다 
270c,  1614 얼리버드 스탠딩 입장번호 16 올윈   기간  13 화 오후2시  15 목 오전11시  일반예매 오픈  15 목 오후5시 22
2728,저도 루를 사심없이 정말 아끼는데허공쓰담쓰담 간간히 보이는 낙님의 티어넌탐라너머의와 루가 연인 됐다니 정말 축하해요 짝짝짝 
270b,우옹 알겠어요ㅎㅎ 잘부탁해영 
1f614,섭스타그램 올려줄때가 됬는데 
1f648,오옹 이쁘겠다 
1f604,축하할 일이겠죠 
1f645,희망고문 같은 예고ㅠㅠㅠㅠㅠㅠㅡㅠㅠㅠㅠㅠㅠ티저가 뜨기전까지 
1f62c,헷 
1f64c,저도 로라님 만나서 영광이예요 우리 진짜 많이 소통해유 
1f3b6, 지금 노래듣는중
1f64a,어머 
2728, 나는 후회하지 않아 널 만난 것을 널 좋아하게 된 것을  내 첫사랑을 너에게 바친다 신조 타케히코  평생 사랑해요 선배 
